"pathway","coef","stderr","pval","qval"
"PWY.6167..flavin.biosynthesis.II..archaea.",-0.91274328610634,0.656248943529934,0.206880923396529,0.625689150401151
"PWY.6182..superpathway.of.salicylate.degradation",-0.25,0.21957751641342,0.292351992440238,0.625689150401151
"PWY.6210..2.aminophenol.degradation",-1.35303924156603,0.956104591702381,0.199934059806193,0.625689150401151
"PWY.6270..isoprene.biosynthesis.I",-0.258280396129217,0.192815812845127,0.222256444100464,0.625689150401151
"PWY.6281..L.selenocysteine.biosynthesis.II..archaea.and.eukaryotes.",-0.566861388936556,0.412651711828782,0.211908629678297,0.625689150401151
"PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate.",0.325369250167606,0.260425169969697,0.251682200266186,0.625689150401151
"PWY.6339..syringate.degradation",-0.25,0.21957751641342,0.292351992440238,0.625689150401151
"PWY.6371..superpathway.of.inositol.phosphate.compounds",-0.25,0.21957751641342,0.292351992440238,0.625689150401151
"PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing.",0.331188170087187,0.264757857834477,0.251155192158151,0.625689150401151
"PWY.6396..superpathway.of.2.3.butanediol.biosynthesis",-0.943581957261921,0.76690819861278,0.258296464166022,0.625689150401151
"PWY.6505..L.tryptophan.degradation.XII..Geobacillus.",-0.25,0.21957751641342,0.292351992440238,0.625689150401151
"PWY.6558..heparan.sulfate.biosynthesis..late.stages.",-0.529142435606706,0.380269801202097,0.206694447625234,0.625689150401151
"PWY.6564..heparan.sulfate.biosynthesis",-0.550144429066919,0.367570615245355,0.178132581352595,0.625689150401151
"PWY.6596..adenosine.nucleotides.degradation.I",-0.448140450351629,0.331336727479752,0.218268958818992,0.625689150401151
"PWY.6733..sporopollenin.precursors.biosynthesis",-0.578580757009767,0.439856309755416,0.229825716174561,0.625689150401151
"PWY.6760..D.xylose.degradation.III",-0.25,0.21957751641342,0.292351992440239,0.625689150401151
"PWY.6855..chitin.degradation.I..archaea.",-0.429223674542922,0.355923228989389,0.267013433783069,0.625689150401151
"PWY.6891..thiazole.component.of.thiamine.diphosphate.biosynthesis.II",-0.25,0.21957751641342,0.292351992440239,0.625689150401151
"PWY.6895..superpathway.of.thiamine.diphosphate.biosynthesis.II",-0.309255305686404,0.270232726256331,0.290075025026237,0.625689150401151
"PWY.6942..dTDP.D.desosamine.biosynthesis",-0.25,0.21957751641342,0.292351992440238,0.625689150401151
"PWY.6948..sitosterol.degradation.to.androstenedione",-0.464603499325587,0.308389282220161,0.175651757191688,0.625689150401151
"PWY.6953..dTDP.3.acetamido..alpha..D.fucose.biosynthesis",0.941787106982807,0.787098887071587,0.270438834111002,0.625689150401151
"PWY.7000..kanamycin.biosynthesis",-0.75051330490974,0.551037910584739,0.21540281241811,0.625689150401151
"PWY.7009..2.2..dihydroxybiphenyl.degradation",-0.25,0.21957751641342,0.292351992440239,0.625689150401151
"PWY.7072..hopanoid.biosynthesis..bacteria.",-0.25,0.21957751641342,0.292351992440238,0.625689150401151
"PWY.7090..UDP.2.3.diacetamido.2.3.dideoxy..alpha..D.mannuronate.biosynthesis",-0.304392030618236,0.231739593300085,0.230423708288634,0.625689150401151
"PWY.7098..vanillin.and.vanillate.degradation.II",-0.25,0.21957751641342,0.292351992440238,0.625689150401151
"PWY.7117..C4.photosynthetic.carbon.assimilation.cycle..PEPCK.type",-0.384610440047065,0.287852070714805,0.223303130730854,0.625689150401151
"PWY.7118..chitin.deacetylation",-0.450618909881742,0.338619777202622,0.224980578842797,0.625689150401151
"PWY.7238..sucrose.biosynthesis.II",0.36462580383783,0.283274315035576,0.238954984076167,0.625689150401151
"PWY.7282..4.amino.2.methyl.5.diphosphomethylpyrimidine.biosynthesis.II",-0.247683025904806,0.170901156846846,0.190535735101636,0.625689150401151
"PWY.7283..wybutosine.biosynthesis",-0.452445920226183,0.376031989621684,0.268004094590461,0.625689150401151
"PWY.7295..L.arabinose.degradation.IV",-0.25,0.21957751641342,0.292351992440238,0.625689150401151
"PWY.7376..cob.II.yrinate.a.c.diamide.biosynthesis.II..late.cobalt.incorporation.",-0.25,0.21957751641342,0.292351992440238,0.625689150401151
"PWY.7400..L.arginine.biosynthesis.IV..archaebacteria.",0.341461065175251,0.244182673358736,0.204705129563773,0.625689150401151
"PWY.7411..phosphatidate.biosynthesis..yeast.",-0.710182635198288,0.60504573700057,0.278872962899728,0.625689150401151
"PWY.7413..dTDP.6.deoxy..alpha..D.allose.biosynthesis",0.707197977759739,0.562998340242207,0.249367821925297,0.625689150401151
"PWY.7420..monoacylglycerol.metabolism..yeast.",-0.480876999007236,0.408128015697123,0.277194554420698,0.625689150401151
"PWY.7433..mucin.core.1.and.core.2.O.glycosylation",-0.50742907967319,0.445029513416736,0.291703079223923,0.625689150401151
"PWY.7480..2.3.dihydroxybenzoate.degradation",-0.25,0.21957751641342,0.292351992440239,0.625689150401151
"PWY.7511..protein.ubiquitination",-0.579590759440238,0.389580463662595,0.180421597069759,0.625689150401151
"PWY.7528..L.methionine.salvage.cycle.I..bacteria.and.plants.",-1.05241872092879,0.705193875778731,0.179231733201561,0.625689150401151
"PWY.7560..methylerythritol.phosphate.pathway.II",-0.276192649560115,0.196017496491388,0.201668166069688,0.625689150401151
"PWY.7654...8E.10E..dodeca.8.10.dienol.biosynthesis",-0.25,0.21957751641342,0.292351992440238,0.625689150401151
"PWY.7664..oleate.biosynthesis.IV..anaerobic.",0.323014308730154,0.256830043763414,0.248832628950639,0.625689150401151
"PWY.7722..sulfoquinovose.degradation.II",-0.25,0.21957751641342,0.292351992440238,0.625689150401151
"PWY.7783..plasmalogen.degradation",-1.50154856593621,1.21190469918952,0.255275883452115,0.625689150401151
"PWY.7790..UMP.biosynthesis.II",0.261891629239679,0.217020843171969,0.266719212707642,0.625689150401151
"PWY.7791..UMP.biosynthesis.III",0.258393929239799,0.209214654458807,0.256649056519712,0.625689150401151
"PWY.7831..ABH.and.Lewis.epitopes.biosynthesis.from.type.2.precursor.disaccharide",-0.60081014004076,0.423122243275413,0.198591018634793,0.625689150401151
"PWY.7883..anhydromuropeptides.recycling.II",-0.25,0.21957751641342,0.292351992440239,0.625689150401151
"PWY.8020..D.xylose.degradation.V",-0.25,0.21957751641342,0.292351992440239,0.625689150401151
"PWY.8052..2.arachidonoylglycerol.biosynthesis",-0.568575100144698,0.484059345637673,0.278561219355185,0.625689150401151
"PWY.8142..L.ascorbate.biosynthesis.VI..plants..myo.inositol.pathway.",-0.871445359001678,0.713304525611184,0.261362364459696,0.625689150401151
"PWY.8173..anteiso.branched.chain.fatty.acid.biosynthesis",0.607242367281694,0.460760083345096,0.229022211307412,0.625689150401151
"PWY.8174..odd.iso.branched.chain.fatty.acid.biosynthesis",0.607551528490343,0.461068302924543,0.229089001213587,0.625689150401151
"PWY.8175..even.iso.branched.chain.fatty.acid.biosynthesis",0.607242367281694,0.460760083345096,0.229022211307412,0.625689150401151
"PWY.8181..2.methyl.branched.fatty.acid..beta..oxidation",-0.998904192087755,0.679874153024847,0.185220414430698,0.625689150401151
"PWY0.1061..superpathway.of.L.alanine.biosynthesis",0.686736500951028,0.517524951852565,0.226166890807101,0.625689150401151
"PWY0.1337..oleate..beta..oxidation",-0.955662206374409,0.638018166644019,0.177839518409228,0.625689150401151
"PWY0.1479..tRNA.processing",-0.289043569148914,0.230841417128327,0.250736078162301,0.625689150401151
"PWY0.1533..methylphosphonate.degradation.I",-0.25,0.21957751641342,0.292351992440238,0.625689150401151
"PWY0.42..2.methylcitrate.cycle.I",-0.25,0.21957751641342,0.292351992440238,0.625689150401151
"PWY0.862...5Z..dodecenoate.biosynthesis.I",0.32611502960575,0.25818026030137,0.246986875597488,0.625689150401151
"PWY1ZNC.1..assimilatory.sulfate.reduction.IV",0.383838669651818,0.270131483765035,0.198314754789815,0.625689150401151
"PWY490.3..nitrate.reduction.VI..assimilatory.",0.790702536293263,0.568954880247099,0.207201324656447,0.625689150401151
"PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic.",0.794431810364581,0.566687176502407,0.203700188643601,0.625689150401151
"PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic.",0.794431810364581,0.566687176502407,0.203700188643601,0.625689150401151
"PWY66.301..catecholamine.biosynthesis",-0.573495133523956,0.385098783047505,0.180040933501396,0.625689150401151
"PWY66.367..ketogenesis",-0.762977811755907,0.644671080285721,0.275234571763501,0.625689150401151
"PWY66.409..superpathway.of.purine.nucleotide.salvage",-0.198449649986864,0.155270212221646,0.241963626035578,0.625689150401151
"PWY6666.2..dopamine.degradation",-0.600013129650942,0.413484531527545,0.190041059774533,0.625689150401151
"SO4ASSIM.PWY..assimilatory.sulfate.reduction.I",0.383838669651818,0.270131483765035,0.198314754789815,0.625689150401151
"UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I",0.345561447128631,0.283624102109299,0.262545776532398,0.625689150401151
"URSIN.PWY..ureide.biosynthesis",-0.901031237998074,0.701137288674312,0.239641565123325,0.625689150401151
"VALSYN.PWY..L.valine.biosynthesis",0.272686108062794,0.224004906666352,0.2629228369852,0.625689150401151
"PWY.1861..formaldehyde.assimilation.II..assimilatory.RuMP.Cycle.",-0.553628314711784,0.490799736540788,0.296487988199412,0.626909395191892
"PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II",0.234206221230547,0.207970704541312,0.297224033642758,0.626909395191892
"PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis",0.234206221230547,0.207970704541312,0.297224033642758,0.626909395191892
"GLUDEG.I.PWY..GABA.shunt",-1.04624802842892,0.935384147395207,0.300253921541703,0.631145998342763
"BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.chain.amino.acid.biosynthesis",0.214969291929909,0.196480668608814,0.310125066846547,0.639939076384983
"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine.",0.218772219714267,0.200015123037265,0.310256351509895,0.639939076384983
"PWY.5328..superpathway.of.L.methionine.salvage.and.degradation",-0.946951581144287,0.865472921527724,0.310106817295315,0.639939076384983
"PWY.6138..CMP.N.acetylneuraminate.biosynthesis.I..eukaryotes.",-0.215827053027497,0.197495915234028,0.310650037080089,0.639939076384983
"PWY.6609..adenine.and.adenosine.salvage.III",0.243832931543554,0.221091346491335,0.306554032542179,0.639939076384983
"PWY.7992..superpathway.of.menaquinol.8.biosynthesis.III",-0.830651286179781,0.758725771213531,0.30983900966584,0.639939076384983
"PWY.5667..CDP.diacylglycerol.biosynthesis.I",0.200764119924502,0.184586191030157,0.31277728671987,0.64005418275788
"PWY0.1319..CDP.diacylglycerol.biosynthesis.II",0.200764119924502,0.184586191030157,0.31277728671987,0.64005418275788
"PWY.7340..9.cis..11.trans.octadecadienoyl.CoA.degradation..isomerase.dependent..yeast.",-0.370650592863546,0.341971332960679,0.314338886305531,0.640735040291702
"PWY.7371..1.4.dihydroxy.6.naphthoate.biosynthesis.II",-0.834042169061393,0.770957587882285,0.315183579690416,0.640735040291702
"PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type",-0.311351538931378,0.291343177188321,0.320677169149148,0.64213235838137
"PWY.5005..biotin.biosynthesis.II",0.585455044842097,0.546724214245314,0.319767319563932,0.64213235838137
"PWY.5789..3.hydroxypropanoate.4.hydroxybutanate.cycle",-0.600589359216598,0.562283915990854,0.320909244886103,0.64213235838137
"PWY.5971..palmitate.biosynthesis..type.II.fatty.acid.synthase.",0.255786435313624,0.240110234763173,0.32210522831428,0.64213235838137
"PWY.6992..1.5.anhydrofructose.degradation",-0.265115864803812,0.246969040656247,0.31866229163504,0.64213235838137
"PWY.7315..dTDP.N.acetylthomosamine.biosynthesis",0.304766419562526,0.28545277081161,0.32110502936666,0.64213235838137
"PWY.5981..CDP.diacylglycerol.biosynthesis.III",0.237862713256268,0.224169156008897,0.323882923423681,0.643600150083069
"PWY.6920..6.gingerol.analog.biosynthesis..engineered.",-0.628160960795334,0.593474263686843,0.325003447230201,0.643756828167514
"PWY.822..fructan.biosynthesis",-0.52616974686431,0.49872692315438,0.326460656200432,0.644577270069862
"PWY.4321..L.glutamate.degradation.IV",0.799496534987266,0.761789678713998,0.328826293962264,0.646764774783868
"PWY.5103..L.isoleucine.biosynthesis.III",0.170032611635059,0.162314059439602,0.32966165705003,0.646764774783868
"PWY.6383..mono.trans..poly.cis.decaprenyl.phosphate.biosynthesis",-0.288839002925076,0.276739549855788,0.331312689654533,0.647946969007916
"PWY.6349..CDP.archaeol.biosynthesis",0.496728822450219,0.47896100015382,0.334182659002323,0.649449318438478
"PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis",0.295552870717273,0.284752816374142,0.333821486115708,0.649449318438478
"ARO.PWY..chorismate.biosynthesis.I",0.204435852323092,0.202076780670506,0.345378269403441,0.652803496543103
"GALACTARDEG.PWY..D.galactarate.degradation.I",1.1164188947008,1.12185652639584,0.352809656707761,0.652803496543103
"GLUCARDEG.PWY..D.glucarate.degradation.I",1.08462634569198,1.08538040589252,0.350930343795433,0.652803496543103
"GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation",1.1164188947008,1.12185652639584,0.352809656707761,0.652803496543103
"GLYCOCAT.PWY..glycogen.degradation.I",0.253880676620629,0.248002831121882,0.340045852581127,0.652803496543103
"HEXITOLDEGSUPER.PWY..superpathway.of.hexitol.degradation..bacteria.",-0.177560295495608,0.175937373556163,0.346472405618894,0.652803496543103
"PWY.5677..succinate.fermentation.to.butanoate",0.403484648296534,0.405343366428178,0.352691092572869,0.652803496543103
"PWY.6151..S.adenosyl.L.methionine.salvage.I",0.32372137067495,0.318586110559901,0.343399949944075,0.652803496543103
"PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate",0.188495043000364,0.186097839103924,0.344840042525156,0.652803496543103
"PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing.",0.189443987551729,0.187405664304706,0.3457342153438,0.652803496543103
"PWY.6478..GDP.D.glycero..alpha..D.manno.heptose.biosynthesis",0.433980580857654,0.421380768394483,0.337321979534794,0.652803496543103
"PWY.6562..norspermidine.biosynthesis",-0.628932035036183,0.627621130987614,0.349674918671103,0.652803496543103
"PWY.7456...beta...1.4..mannan.degradation",-0.192555601066143,0.190316279504907,0.345337150315818,0.652803496543103
"PWY.7574..propanoyl.CoA.degradation.II",-0.812743530333465,0.791461262883676,0.338642730855217,0.652803496543103
"PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing.",-0.270556074210191,0.266287943335037,0.343440210044944,0.652803496543103
"TRIGLSYN.PWY..diacylglycerol.and.triacylglycerol.biosynthesis",-0.546190406225796,0.543055413837614,0.348018592685247,0.652803496543103
"COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic.",-0.203462349241513,0.205475595948713,0.355060663836784,0.6530580066998
"PWY.5724..superpathway.of.atrazine.degradation",-0.770649562947603,0.7771814283538,0.35442601005267,0.6530580066998
"X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY..4.hydroxyphenylacetate.degradation",-0.990462294975914,1.06990537426049,0.385381320614268,0.65318970846485
"ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis",0.787644116605831,0.840416079552049,0.379852031231478,0.65318970846485
"ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation",0.2,0.226778683805536,0.407083822065588,0.65318970846485
"CARNMET.PWY..L.carnitine.degradation.I",0.2,0.226778683805536,0.407083822065588,0.65318970846485
"CRNFORCAT.PWY..creatinine.degradation.I",-0.406892618531635,0.442875303922466,0.388786110406834,0.65318970846485
"DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II",-0.820398991355431,0.910949342175514,0.397726544186475,0.65318970846485
"GALACTITOLCAT.PWY..galactitol.degradation",-0.343252582723653,0.348590625415867,0.357581264427219,0.65318970846485
"NAGLIPASYN.PWY..lipid.IVA.biosynthesis..E..coli.",-0.175725449407635,0.183722678357259,0.370692403923139,0.65318970846485
"ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation",0.2,0.226778683805536,0.407083822065588,0.65318970846485
"P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I",-0.454394849567722,0.472117632821114,0.367878783672805,0.65318970846485
"P461.PWY..hexitol.fermentation.to.lactate..formate..ethanol.and.acetate",0.274153226771047,0.293570481705217,0.381461727864623,0.65318970846485
"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.",0.165997359944733,0.18850194334292,0.407742763135611,0.65318970846485
"POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I",0.844218063606837,0.878409107692122,0.368527864606509,0.65318970846485
"PWY.5030..L.histidine.degradation.III",-0.259802216242073,0.284630552185789,0.391715469914379,0.65318970846485
"PWY.5067..glycogen.biosynthesis.II..from.UDP.D.Glucose.",2.57256664511413,2.85230001246286,0.397066799148982,0.65318970846485
"PWY.5130..2.oxobutanoate.degradation.I",-0.221441935514476,0.227253950081242,0.362307833313136,0.65318970846485
"PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase.",0.312148063215829,0.350404796395468,0.40260370501799,0.65318970846485
"PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation",-0.640387155959166,0.689475935700336,0.383901332070872,0.65318970846485
"PWY.5659..GDP.mannose.biosynthesis",-0.192043398048453,0.209782978274788,0.390406744089077,0.65318970846485
"PWY.5692..allantoin.degradation.to.glyoxylate.II",0.2,0.226778683805536,0.407083822065589,0.65318970846485
"PWY.6215..4.chlorobenzoate.degradation",0.199999999999999,0.226778683805536,0.407083822065591,0.65318970846485
"PWY.6309..L.tryptophan.degradation.XI..mammalian..via.kynurenine.",-0.329217833005116,0.367328579469103,0.399890667125109,0.65318970846485
"PWY.6317..D.galactose.degradation.I..Leloir.pathway.",0.216488942856957,0.245969384309139,0.407979332471573,0.65318970846485
"PWY.6491..D.galacturonate.degradation.III",0.2,0.226778683805536,0.40708382206559,0.65318970846485
"PWY.6565..superpathway.of.polyamine.biosynthesis.III",-0.632128097732101,0.654827574841108,0.366534535604219,0.65318970846485
"PWY.6572..chondroitin.sulfate.degradation.I..bacterial.",-0.34329979724365,0.362084227097932,0.374641813434204,0.65318970846485
"PWY.6713..L.rhamnose.degradation.II",0.2,0.226778683805536,0.407083822065589,0.65318970846485
"PWY.6728..methylaspartate.cycle",0.2,0.226778683805536,0.407083822065589,0.65318970846485
"PWY.6823..molybdopterin.biosynthesis",0.274438725772784,0.286253581883722,0.369631383487879,0.65318970846485
"PWY.7159..3.8.divinyl.chlorophyllide.a.biosynthesis.III..aerobic..light.independent.",-0.327926824235277,0.332480185173897,0.356840333612086,0.65318970846485
"PWY.7185..UTP.and.CTP.dephosphorylation.I",-0.254134162409155,0.286347898871296,0.40426985798526,0.65318970846485
"PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II",-0.827271070984146,0.938937274426487,0.40751106614386,0.65318970846485
"PWY.7230..ubiquinol.6.biosynthesis.from.4.aminobenzoate..yeast.",-0.712248078345431,0.746609099737959,0.371868707098467,0.65318970846485
"PWY.7270..L.methionine.salvage.cycle.II..plants.",0.2,0.226778683805536,0.407083822065588,0.65318970846485
"PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast.",0.201240709831857,0.216954956067779,0.384498433784761,0.65318970846485
"PWY.7688..dTDP..alpha..D.ravidosamine.and.dTDP.4.acetyl..alpha..D.ravidosamine.biosynthesis",0.443842691590896,0.477877965892701,0.38391315979419,0.65318970846485
"PWY.7799..Arg.N.end.rule.pathway..eukaryotic.",0.2,0.226778683805536,0.407083822065589,0.65318970846485
"PWY.7854..crotonyl.CoA.ethylmalonyl.CoA.hydroxybutyryl.CoA.cycle..engineered.",0.2,0.226778683805536,0.407083822065588,0.65318970846485
"PWY.8073..lipid.IVA.biosynthesis..P..putida.",-0.175725449407635,0.183722678357259,0.370692403923139,0.65318970846485
"PWY0.1415..superpathway.of.heme.b.biosynthesis.from.uroporphyrinogen.III",0.2,0.226778683805536,0.407083822065589,0.65318970846485
"PWY0.162..superpathway.of.pyrimidine.ribonucleotides.de.novo.biosynthesis",-0.103596651529844,0.110456322905763,0.379521196638716,0.65318970846485
"PWY0.461..L.lysine.degradation.I",0.2,0.226778683805536,0.407083822065588,0.65318970846485
"PWY0.781..aspartate.superpathway",-0.421904821712691,0.469444677082132,0.398654096288447,0.65318970846485
"PWY5F9.12..biphenyl.degradation",0.2,0.226778683805536,0.407083822065589,0.65318970846485
"PWY66.201..nicotine.degradation.IV",-0.336397041488562,0.374102780048028,0.398416105834568,0.65318970846485
"REDCITCYC..TCA.cycle.VI..Helicobacter.",-0.164553220600605,0.168992920715713,0.362630390245156,0.65318970846485
"SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II",0.24241816987473,0.264850451628137,0.390473530452949,0.65318970846485
"SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis",0.201265843402741,0.225494461900422,0.40173644922052,0.65318970846485
"TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA",-0.292647218424952,0.315359069495389,0.384298998673187,0.65318970846485
"URDEGR.PWY..superpathway.of.allantoin.degradation.in.plants",0.2,0.226778683805536,0.407083822065589,0.65318970846485
"PWY.5265..peptidoglycan.biosynthesis.II..staphylococci.",0.478021763453531,0.545209333569763,0.409691461493023,0.654235977267929
"HEME.BIOSYNTHESIS.II..heme.b.biosynthesis.I..aerobic.",-0.407147433787154,0.467695289276525,0.412861056150158,0.657076593638246
"PWY.5138..fatty.acid..beta..oxidation.IV..unsaturated..even.number.",-0.28454971564321,0.327957644921719,0.4143422652608,0.657076593638246
"PWY.7209..superpathway.of.pyrimidine.ribonucleosides.degradation",-0.42380696973263,0.48880822096147,0.414659986276563,0.657076593638246
"LIPASYN.PWY..phospholipases",-0.317398841143813,0.373098861125218,0.42307243812483,0.660088008294931
"PWY.3841..folate.transformations.II..plants.",0.152560139364085,0.179724771869738,0.424037118597229,0.660088008294931
"PWY.4061..glutathione.mediated.detoxification.I",0.699371709904966,0.821423006099971,0.422706291201176,0.660088008294931
"PWY.5097..L.lysine.biosynthesis.VI",0.180850792276729,0.212603215939071,0.42310380699923,0.660088008294931
"PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria.",0.16355652164959,0.190334601420552,0.418621444048076,0.660088008294931
"PWY.6606..guanosine.nucleotides.degradation.II",-0.189141546113481,0.221049336689297,0.420510065538657,0.660088008294931
"TRNA.CHARGING.PWY..tRNA.charging",0.170198049245823,0.199348582687091,0.421484296397364,0.660088008294931
"PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis",0.152583350737204,0.181584435260535,0.428510826554032,0.665376107563799
"THISYN.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.I",-0.170668026965604,0.203657053134016,0.429703066961604,0.665555126271356
"PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis",-0.204415488732403,0.244598911820998,0.430912278417732,0.665759470155396
"COLANSYN.PWY..colanic.acid.building.blocks.biosynthesis",-0.162842972520885,0.197901336521368,0.43772293715614,0.674595449283029
"PWY.6269..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.II",0.979174480383883,1.21050420630612,0.445192405445822,0.679527071536543
"PWY.6313..serotonin.degradation",-0.449782958868429,0.553969925879266,0.443563342688724,0.679527071536543
"PWY.7979..protein.O.mannosylation.III..mammals..core.M3.",-0.360799884042813,0.445982443942007,0.445137389810011,0.679527071536543
"THREOCAT.PWY..superpathway.of.L.threonine.metabolism",0.234611227756249,0.290123793171924,0.445321139113754,0.679527071536543
"COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis",0.167017725925019,0.21096732962585,0.45453536720176,0.691878957957359
"PWY66.388..ceramide.degradation.by..alpha..oxidation",-0.435544119792565,0.552859701948524,0.456655287561349,0.693397955068584
"PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian.",-0.62920764455607,0.805536474329476,0.460337263591756,0.697275561028689
"TCA..TCA.cycle.I..prokaryotic.",-0.226454735411167,0.29402311350962,0.466377840851141,0.704698057814193
"ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.",0.137432360022507,0.183775847289752,0.478929731132983,0.716135138816209
"PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis",-0.739020759150749,0.988097303041592,0.478874788752452,0.716135138816209
"PWY.6629..superpathway.of.L.tryptophan.biosynthesis",0.18532611054996,0.248295305074029,0.47974101532348,0.716135138816209
"PWY66.374..C20.prostanoid.biosynthesis",-0.267525393007944,0.355502318302479,0.476272574446264,0.716135138816209
"UBISYN.PWY..superpathway.of.ubiquinol.8.biosynthesis..early.decarboxylation.",-0.42795656855934,0.5686043867923,0.476207166831547,0.716135138816209
"PWY.5647..2.nitrobenzoate.degradation.I",-0.467879469108665,0.628915179426005,0.481129432902257,0.716477083213481
"PWY.2941..L.lysine.biosynthesis.II",0.151908942672378,0.20880092780693,0.490513126853215,0.728694981719439
"PWY.8190..L.glutamate.degradation.XI..reductive.Stickland.reaction.",0.362020417228121,0.50139026452648,0.493681870956564,0.730402634257347
"PWY66.373..sucrose.degradation.V..sucrose..alpha..glucosidase.",0.43404380362785,0.601637860329591,0.494026377216134,0.730402634257347
"PWY.6368..3.phosphoinositide.degradation",-0.266171640865491,0.372014947489541,0.49747337687152,0.733743548703101
"PWY.3781..aerobic.respiration.I..cytochrome.c.",0.19146520073238,0.269438505159776,0.500310899838738,0.735675086716962
"PWY.7237..myo...chiro..and.scyllo.inositol.degradation",0.211661700985887,0.298531696501646,0.501243287012477,0.735675086716962
"TRPSYN.PWY..L.tryptophan.biosynthesis",0.206096963595988,0.29146523984457,0.502354185428087,0.735675086716962
"PWY.7286..7..3.amino.3.carboxypropyl..wyosine.biosynthesis",-0.368129572953115,0.522643492403948,0.503960143583218,0.736282195589665
"NONMEVIPP.PWY..methylerythritol.phosphate.pathway.I",0.135064915373721,0.193457280015456,0.507596767404403,0.739846231735663
"PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I",-0.164042492175766,0.238183567862259,0.513169741730383,0.746209177386769
"PWY.7835..superpathway.of.glycosphingolipids.biosynthesis",0.465126042017492,0.681326611830598,0.51675903854293,0.749664520703124
"PWY.7942..5.oxo.L.proline.metabolism",-0.281995195889554,0.415473112016769,0.519109260992864,0.751310359001382
"PWY.5484..glycolysis.II..from.fructose.6.phosphate.",-0.0860759377025705,0.127561325594366,0.52147076223405,0.752964792197764
"PWY.6305..superpathway.of.putrescine.biosynthesis",0.446514172898506,0.668070669117446,0.525319823123017,0.756754430512878
"PWY.7991..toxoflavin.biosynthesis",0.271076315672529,0.408100430843034,0.527803093251786,0.758563515417684
"PWY.7841..neolacto.series.glycosphingolipids.biosynthesis",0.44332295363936,0.67546211198825,0.532588371756958,0.763664997090023
"PWY.5381..NAD.salvage..plants.",-0.180581212292653,0.278096199324637,0.536829698549453,0.76705085707031
"PWY.7234..inosine.5..phosphate.biosynthesis.III",-0.216196318277648,0.333451144225175,0.537432072995865,0.76705085707031
"PWY.6353..purine.nucleotides.degradation.II..aerobic.",0.16665336536497,0.258070477711796,0.539014613852216,0.767536938619054
"COA.PWY.1..superpathway.of.coenzyme.A.biosynthesis.III..mammals.",0.135531142654082,0.21172521266388,0.54246632345611,0.769679883595478
"PWY66.378..androgen.biosynthesis",-0.532376003070466,0.832825630696454,0.543010403313315,0.769679883595478
